118712946,43020081
118713879,43020639
118714413,43020900
118714890,43021323
118715070,43021401
118716876,43022052
118717281,43022145
118718334,43022916
118719873,43025133
118720185,43025367
118720200,43025730
118720467,43026054
118721478,43026900
118722741,43027041
118723350,43027695
118723659,43028808
118723800,43028913
118724748,43029687
118726647,43031121
118726899,43031343
118726968,43031400
118727574,43031925
118730625,43034382
118731522,43034976
118732098,43035525
118733703,43038681
118734180,43039545
118734579,43039995
118735785,43041126
118736082,43041906
118736613,43042296
118736892,43042542
118737081,43042749
118739211,43044855
118739784,43045524
118739898,43045785
118741110,43046796
118741227,43047105
118741749,43047348
118742679,43048200
118743378,43048674
118743510,43048794
118743591,43048845
118744311,43049616
118744827,43049913
118745145,43049871
118745892,43050519
118746309,43050867
118746708,43051146
118747200,43051512
118748946,43052295
118749837,43052733
118751334,43053528
118751580,43053699
118752855,43054698
118752879,43054638
118754571,43056081
118755216,43056657
118756425,43057953
118757124,43058472
118757490,43058637
118757760,43058922
118757889,43058985
118757937,43059027
118758228,43059291
118758279,43059300
118759212,43059726
118762914,43062711
118763766,43063269
118765704,43064232
118766367,43065051
118768032,43066116
118768119,43066551
118768476,43066872
118769916,43068543
118769976,43068549
118770099,43068609
118770795,43068981
118771056,43068960
118771341,43069179
118773114,43070925
118774158,43071666
118775103,43071999
118775589,43072269
118777728,43073175
118777749,43073325
118779387,43074027
118781991,43075446
118782309,43083468
118783287,43076712
118785177,43078257
118787832,43080513
118788042,43080642
118789311,43081773
118790139,43082379
